Ticker,Name,Weight,Shares,Price
DH UW Equity,Definitive Healthcare Corp,0.001916,15.553,23.56
NTRA UW Equity,Natera Inc,0.001767,6.112,55.29
AGL UN Equity,agilon health Inc,0.00174,12.323,27.01
LESL UW Equity,Leslie's Inc,0.00143,17.385,15.73
MCW UN Equity,Mister Car Wash Inc,0.001392,21.799,12.21
PARAA UW Equity,Paramount Global,0.001352,9.154,28.25
JAMF UW Equity,Jamf Holding Corp,0.001294,9.24,26.78
TNDM UQ Equity,Tandem Diabetes Care Inc,0.0012,4.138,55.46
DV UN Equity,DoubleVerify Holdings Inc,0.001181,8.211,27.5
SAM UN Equity,Boston Beer Co Inc/The,0.00096,0.48,382.67
SPR UN Equity,Spirit AeroSystems Holdings Inc,0.000907,5.31,32.67
PLTK UW Equity,Playtika Holding Corp,0.000557,8.87,12.02
UWMC UN Equity,UWM Holdings Corp,0.000178,8.51,4
