Ticker,Name,Weight,Shares,Price
HOLX UW Equity,Hologic Inc,0.044972,245.494,72.24
BMRN UW Equity,BioMarin Pharmaceutical Inc,0.044834,184.166,96
KEY UN Equity,KeyCorp,0.044374,927.311,18.87
TRMB UW Equity,Trimble Inc,0.044234,249.193,70
AVTR UN Equity,Avantor Inc,0.043984,608.588,28.5
PLTR UN Equity,Palantir Technologies Inc,0.043901,1805.203,9.59
ZBRA UW Equity,Zebra Technologies Corp,0.043547,52.216,328.87
TYL UN Equity,Tyler Technologies Inc,0.043274,41.065,415.56
CAH UN Equity,Cardinal Health Inc,0.043269,271.916,62.75
WAB UN Equity,Westinghouse Air Brake Technologies Corp,0.043247,180.657,94.4
FLT UN Equity,FleetCor Technologies Inc,0.042749,75.093,224.49
SPOT UN Equity,Spotify Technology SA,0.042545,139.706,120.09
EXPE UW Equity,Expedia Group Inc,0.041801,150.909,109.23
FDS UN Equity,FactSet Research Systems Inc,0.04177,37.875,434.9
DGX UN Equity,Quest Diagnostics Inc,0.041734,116.737,140.98
WPC UN Equity,WP Carey Inc,0.041649,188.651,87.06
NTAP UW Equity,NetApp Inc,0.04127,222.025,73.3
ACGL UW Equity,Arch Capital Group Ltd,0.041259,359.717,45.23
AES UN Equity,AES Corp/The,0.041249,665.823,24.43
J UN Equity,Jacobs Engineering Group Inc,0.041176,127.552,127.3
IEX UN Equity,IDEX Corp,0.041088,75.813,213.72
CAG UN Equity,Conagra Brands Inc,0.040993,469.78,34.41
DRI UN Equity,Darden Restaurants Inc,0.040946,124.319,129.88
GNRC UN Equity,Generac Holdings Inc,0.04093,62.164,259.64
COO UN Equity,Cooper Cos Inc/The,0.040849,48.484,332.24
VFC UN Equity,VF Corp,0.040828,348.866,46.15
RPRX UW Equity,Royalty Pharma PLC,0.040797,366.301,43.92
IP UN Equity,International Paper Co,0.040658,369.347,43.41
AVY UN Equity,Avery Dennison Corp,0.040655,81.252,197.31
KMX UN Equity,CarMax Inc,0.040599,160.068,100.02
EQT UN Equity,EQT Corp,0.040577,367.761,43.51
MKL UN Equity,Markel Corp,0.040558,13.332,1199.66
JBHT UW Equity,JB Hunt Transport Services Inc,0.040299,83.238,190.92
TRU UN Equity,TransUnion,0.040271,192.051,82.69
TER UW Equity,Teradyne Inc,0.040142,159.702,99.12
BILL UN Equity,Bill.com Holdings Inc,0.040126,97.369,162.51
ATO UN Equity,Atmos Energy Corp,0.039977,137.717,114.47
CSL UN Equity,Carlisle Cos Inc,0.039964,51.315,307.11
BBY UN Equity,Best Buy Co Inc,0.039938,200.602,78.51
