Ticker,Name,Weight,Shares,Price
CAH UN Equity,Cardinal Health Inc,0.048177,272.427,62.75
GNRC UN Equity,Generac Holdings Inc,0.046706,63.83,259.64
EXPE UW Equity,Expedia Group Inc,0.04666,151.574,109.23
DGX UN Equity,Quest Diagnostics Inc,0.046631,117.365,140.98
CAG UN Equity,Conagra Brands Inc,0.046536,479.875,34.41
FDS UN Equity,FactSet Research Systems Inc,0.046448,37.897,434.9
COO UN Equity,Cooper Cos Inc/The,0.046163,49.302,332.24
J UN Equity,Jacobs Engineering Group Inc,0.046146,128.627,127.3
AES UN Equity,AES Corp/The,0.045982,667.86,24.43
NTAP UW Equity,NetApp Inc,0.04597,222.536,73.3
IEX UN Equity,IDEX Corp,0.045779,76.006,213.72
DRI UN Equity,Darden Restaurants Inc,0.045656,124.734,129.88
AVY UN Equity,Avery Dennison Corp,0.045438,81.714,197.31
IP UN Equity,International Paper Co,0.045342,370.629,43.41
KMX UN Equity,CarMax Inc,0.045252,160.538,100.02
JBHT UW Equity,JB Hunt Transport Services Inc,0.045103,83.8264,190.92
EVRG UN Equity,Evergy Inc,0.044992,229.478,69.57
ATO UN Equity,Atmos Energy Corp,0.044846,139.015,114.47
BBY UN Equity,Best Buy Co Inc,0.044798,202.4712,78.51
STX UW Equity,Seagate Technology Holdings PLC,0.044753,197.65648,80.34
TER UW Equity,Teradyne Inc,0.044751,160.203,99.12
MRO UN Equity,Marathon Oil Corp,0.044556,707.691,22.34
IRM UN Equity,Iron Mountain Inc,0.044325,290.562,54.13
BRO UN Equity,Brown & Brown Inc,0.043822,234.28659,66.37
LNT UW Equity,Alliant Energy Corp,0.043782,250.814,61.94
AKAM UW Equity,Akamai Technologies Inc,0.043366,160.305,95.99
POOL UW Equity,Pool Corp,0.043196,40.074,382.48
CPT UN Equity,Camden Property Trust,0.043034,106.521,143.35
PARA UW Equity,Paramount Global,0.043019,608.395,25.09
JKHY UW Equity,Jack Henry & Associates Inc,0.042949,72.862,209.16
PEAK UN Equity,Healthpeak Properties Inc,0.04285,539.557,28.18
GRMN UN Equity,Garmin Ltd,0.042275,152.56875,98.32
WDC UW Equity,Western Digital Corp,0.042081,313.168,47.68
CINF UW Equity,Cincinnati Financial Corp,0.042045,149.13015,100.04
TECH UW Equity,Bio-Techne Corp,0.042011,39.234,379.95
VFC UN Equity,VF Corp,0.041982,322.78866,46.15
ETSY UW Equity,Etsy Inc,0.041879,127.119,116.9
OMC UN Equity,Omnicom Group Inc,0.041653,205.733,71.84
UDR UN Equity,UDR Inc,0.041483,299.29694,49.18
CHRW UW Equity,CH Robinson Worldwide Inc,0.041461,127.266,115.6
DPZ UN Equity,Domino's Pizza Inc,0.041217,36.045,405.75
SJM UN Equity,J M Smucker Co/The,0.040983,108.458,134.08
TXT UN Equity,Textron Inc,0.040618,215.083,67.01
SWK UN Equity,Stanley Black & Decker Inc,0.040388,150.965,94.93
LKQ UW Equity,LKQ Corp,0.040296,260.20636,54.95
HWM UN Equity,Howmet Aerospace Inc,0.040184,376.1226,37.91
NLOK UW Equity,NortonLifeLock Inc,0.039913,581.861,24.34
HRL UN Equity,Hormel Foods Corp,0.039814,283.39896,49.85
KIM UN Equity,Kimco Realty Corp,0.039397,618.007,22.62
INCY UW Equity,Incyte Corp,0.039334,188.27925,74.13
BF/B UN Equity,Brown-Forman Corp,0.039112,182.77905,75.93
FMC UN Equity,FMC Corp,0.038768,125.939,109.23
NVR UN Equity,NVR Inc,0.038296,3.0926,4393.9902
LDOS UN Equity,Leidos Holdings Inc,0.037991,136.662,98.64
WRB UN Equity,W R Berkley Corp,0.03784,209.50247,64.09
LYV UN Equity,Live Nation Entertainment Inc,0.037771,136.94134,97.87
HST UW Equity,Host Hotels & Resorts Inc,0.03775,714.777,18.74
ABMD UW Equity,ABIOMED Inc,0.037668,45.564,293.34
PKG UN Equity,Packaging Corp of America,0.037281,93.701,141.18
